scenario,runIndex,quoteId,dayNumber,routeSource,routeDestination,routeId,hotspotId,hotspotName,matchedBucket,priority,hotspotDistance,operatingHours,attemptedVisitStart,attemptedVisitEnd,finalDecision,exactRejectionReason,laterRetried,finallySelectedLater,duplicateAfterEarlierSelection
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,1,Chennai,Tirupati,1090,298,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,28.712429360462075,10:00:00 - 20:00:00,21:53:00,23:13:00,REJECTED,Rejected: closed at visit time,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,1,Chennai,Tirupati,1090,291,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,28.90807565928293,09:30:00 - 19:30:00,21:54:00,22:54:00,REJECTED,Rejected: closed at visit time,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,1,Chennai,Tirupati,1090,13,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,45.12712195834318,09:00:00 - 17:00:00,22:15:00,03:15:00,SELECTED,,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,2,Tirupati,Hyderabad,1091,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,2,Tirupati,Hyderabad,1091,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,2,Tirupati,Hyderabad,1091,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,2,Tirupati,Hyderabad,1091,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,2,Tirupati,Hyderabad,1091,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,2,Tirupati,Hyderabad,1091,899,PW Hotspot 1775516882039,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,2,Tirupati,Hyderabad,1091,900,PW Timing Persist 1775727492729,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,899,PW Hotspot 1775516882039,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,900,PW Timing Persist 1775727492729,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,4,hotspot_4,unknown,1,8.22420424780745,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,11,hotspot_11,unknown,2,4.805013734473065,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,5,hotspot_5,unknown,3,5.304011701076871,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,294,hotspot_294,unknown,4,6.425146984365288,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,6,hotspot_6,unknown,5,1.7035019524062522,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,7,hotspot_7,unknown,6,3.4512216411656285,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,10,hotspot_10,unknown,6,14.970321114263815,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,8,hotspot_8,unknown,7,8.2122031841074,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,292,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,18,15.173297692233543,09:00:00 - 17:30:00,10:00:00,12:00:00,SELECTED,,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,303,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,3.326808423481233,06:00:00 - 00:00:00,12:21:00,18:21:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,300,hotspot_300,unknown,0,3.403875338193551,,12:00:00,12:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,299,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,3.666841301301866,09:00:00 - 17:00:00,12:18:00,14:18:00,SELECTED,,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,12,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,5.6193271227455,10:00:00 - 19:00:00,14:39:00,15:39:00,DEFERRED,Rejected: deferred to next opening slot,true,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,9,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,5.627932535120692,05:30:00 - 20:00:00,14:28:00,15:28:00,SELECTED,,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,804,hotspot_804,unknown,0,9.711183640161568,,15:28:00,15:28:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,296,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,10.028669720840846,07:00:00 - 18:00:00,16:02:00,18:02:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,746,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu|Chennai Port",unknown,0,11.180023167808494,05:00:00 - 21:00:00,15:55:00,16:55:00,DEFERRED,Rejected: deferred to next opening slot,true,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,297,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,12.884584196458132,10:00:00 - 17:45:00,15:58:00,17:28:00,SELECTED,,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,544,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,14.924067980823356,,17:49:00,23:49:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,805,"Chennai International Airport|ECR Beach, Chennai, Tamil Nadu|Chennai Domestic Airport|Chennai Central|Chennai Koyembedu|Chennai Egmore Station|Chennai|Chennai Port",unknown,0,18.005478655288012,10:00:00 - 22:00:00,17:50:00,19:50:00,SELECTED,,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,290,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,28.541697258209663,10:00:00 - 20:00:00,20:11:00,21:11:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,298,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,28.56334817655864,10:00:00 - 20:00:00,20:11:00,21:31:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,291,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,28.762586645801687,09:00:00 - 20:00:00,20:11:00,21:11:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,13,hotspot_13,unknown,0,45.480536128611845,,19:50:00,19:50:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,194,"Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India|Ramoji Film City, Telangana, India",unknown,1,743.2006398103912,09:00:00 - 18:00:00,09:24:00,16:24:00,SELECTED,,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,464,"Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India",unknown,2,752.4009051799937,08:30:00 - 20:30:00,17:50:00,20:50:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,462,"Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India",unknown,10,780.8687108707068,06:00:00 - 19:00:00,17:59:00,21:59:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,288,"Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India",unknown,0,602.9361884459508,00:00:00 - 23:59:59,20:13:00,01:13:00,SELECTED,,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,373,hotspot_373,unknown,0,744.7160121619307,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,843,hotspot_843,unknown,0,766.0338928155676,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,168,hotspot_168,unknown,0,769.8534319125872,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,174,hotspot_174,unknown,0,770.1039285802199,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,172,hotspot_172,unknown,0,770.1808545469885,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,162,hotspot_162,unknown,0,770.2423430473475,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,842,hotspot_842,unknown,0,770.5142890216189,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,165,hotspot_165,unknown,0,771.4445228621978,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,176,hotspot_176,unknown,0,776.7551618645359,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,166,hotspot_166,unknown,0,777.4604374553408,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,191,hotspot_191,unknown,0,777.8573751988584,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,845,hotspot_845,unknown,0,778.4198560021686,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,163,hotspot_163,unknown,0,778.4529407887217,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,181,hotspot_181,unknown,0,778.5299925703519,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,841,hotspot_841,unknown,0,778.6556749347994,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,195,hotspot_195,unknown,0,779.5705360012623,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,844,hotspot_844,unknown,0,780.8735944480372,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,849,hotspot_849,unknown,0,781.436505189658,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,189,hotspot_189,unknown,0,782.4842543788411,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,851,hotspot_851,unknown,0,784.0601118031547,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,850,hotspot_850,unknown,0,785.3157082419137,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,846,hotspot_846,unknown,0,796.0616100017444,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,12,hotspot_12,unknown,0,5.6193271227455,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,3,Hyderabad,Hyderabad,1092,746,hotspot_746,unknown,0,11.180023167808494,,01:13:00,01:13:00,REJECTED,Rejected: no remaining day window,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,899,PW Hotspot 1775516882039,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,900,PW Timing Persist 1775727492729,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,4,hotspot_4,unknown,1,8.22420424780745,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,11,hotspot_11,unknown,2,4.805013734473065,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,5,hotspot_5,unknown,3,5.304011701076871,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,294,hotspot_294,unknown,4,6.425146984365288,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,6,hotspot_6,unknown,5,1.7035019524062522,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,7,hotspot_7,unknown,6,3.4512216411656285,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,10,hotspot_10,unknown,6,14.970321114263815,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,8,hotspot_8,unknown,7,8.2122031841074,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,292,hotspot_292,unknown,18,15.173297692233543,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,303,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,3.326808423481233,06:00:00 - 00:00:00,10:00:00,16:00:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,300,hotspot_300,unknown,0,3.403875338193551,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,299,hotspot_299,unknown,0,3.666841301301866,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,12,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,5.6193271227455,10:00:00 - 19:00:00,10:03:00,11:03:00,SELECTED,,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,9,hotspot_9,unknown,0,5.627932535120692,,11:03:00,11:03:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,804,hotspot_804,unknown,0,9.711183640161568,,11:03:00,11:03:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,296,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,10.028669720840846,07:00:00 - 18:00:00,11:22:00,13:22:00,SELECTED,,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,746,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu|Chennai Port",unknown,0,11.180023167808494,05:00:00 - 21:00:00,13:44:00,14:44:00,DEFERRED,Rejected: deferred to next opening slot,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,297,hotspot_297,unknown,0,12.884584196458132,,13:22:00,13:22:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,544,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,14.924067980823356,,13:49:00,19:49:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,805,hotspot_805,unknown,0,18.005478655288012,,13:22:00,13:22:00,REJECTED,Rejected: duplicate,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,290,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,28.541697258209663,10:00:00 - 20:00:00,14:06:00,15:06:00,SELECTED,,false,false,false
Mixed-Chennai-Tirupati-Hyderabad-Mahabalipuram,1,DVI202604206,4,Hyderabad,Mahabalipuram,1093,298,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,28.56334817655864,10:00:00 - 20:00:00,15:06:00,16:26:00,SELECTED,,false,false,false
